nr,p,1173,0.0340691257624165
nr,m,251,0.007290153935521348
nr,n,2419,0.07025849549811211
nr,s,46,0.001336044147545745
vn,ad,113,0.002660701671768307
nr,t,617,0.017920418239907056
nr,q,2,5.808887598024978E-5
nt,w,332,0.09299719887955182
nr,r,124,0.0036015103107754865
nr,w,6938,0.2015103107754865
nr,u,1084,0.03148417078129538
nr,v,3842,0.11158873075805983
nt,r,25,0.0070028011204481795
w,vn,2634,0.01666824869482677
nt,p,151,0.042296918767507005
nr,z,13,3.775776938716236E-4
nr,y,9,2.61399941911124E-4
nt,v,398,0.11148459383753502
nt,u,136,0.0380952380952381
nt,t,49,0.013725490196078431
nt,s,3,8.403361344537816E-4
nt,j,99,0.02773109243697479
w,vd,79,4.999208985919949E-4
nt,i,3,8.403361344537816E-4
nt,n,992,0.27787114845938377
nt,m,46,0.01288515406162465
nt,l,9,0.0025210084033613447
p,nz,214,0.00536058715964029
vd,p,4,0.007575757575757576
vd,v,435,0.8238636363636364
j,Tg,4,3.885003885003885E-4
Vg,ad,1,5.767012687427913E-4
vd,u,3,0.005681818181818182
p,nr,837,0.020966408657097767
d,an,2,4.1835752834372257E-5
p,ns,4313,0.10803837579218957
vd,w,17,0.032196969696969696
p,nt,737,0.018461461386237818
p,nx,29,7.26434708549385E-4
vd,a,13,0.02462121212121212
d,ad,473,0.009894155545329039
vd,f,1,0.001893939393939394
vd,d,29,0.054924242424242424
ns,Vg,14,5.033979360684622E-4
vd,n,4,0.007575757575757576
vd,l,2,0.003787878787878788
Vg,an,8,0.00461361014994233
u,Ag,25,3.3421566268281597E-4
v,Ag,71,3.8566206225997966E-4
k,nr,1,0.0010787486515641855
nt,nt,36,0.010084033613445379
nt,ns,814,0.2280112044817927
u,Dg,4,5.3474506029250556E-5
k,nz,1,0.0010787486515641855
ns,Tg,6,2.157419726007695E-4
nt,nr,7,0.00196078431372549
k,nx,1,0.0010787486515641855
i,vn,8,0.0016041708441949067
ad,Tg,1,1.6854879487611664E-4
a,Dg,2,5.830903790087464E-5
Ng,vn,40,0.008865248226950355
Ng,vd,2,4.432624113475177E-4
Tg,Ng,5,0.010224948875255624
Bg,c,1,0.14285714285714285
Dg,Vg,4,0.02962962962962963
Bg,a,1,0.14285714285714285
s,ad,9,0.002352941176470588
t,ad,97,0.0047110247693054885
t,an,4,1.942690626517727E-4
c,Vg,40,0.00156998194520763
ad,Vg,23,0.0038766222821506827
p,Dg,1,2.5049472708599484E-5
q,nt,15,6.211437326597375E-4
q,ns,214,0.008861650585945588
q,nr,49,0.002029069526688476
q,nx,13,5.383245683051058E-4
nx,ad,1,0.002178649237472767
q,nz,70,0.002898670752412108
j,Ng,15,0.001456876456876457
b,Ag,1,1.1479738261967628E-4
l,Ng,14,0.0023427041499330657
nr,vn,38,0.001103688643624746
a,Ag,7,2.0408163265306123E-4
n,Ng,681,0.002895223518908233
nr,vd,7,2.0331106593087425E-4
c,Tg,7,2.747468404113353E-4
s,an,5,0.00130718954248366
vn,v,2677,0.063032728985166
vn,u,2596,0.06112550035319049
vn,w,11857,0.27918530727572405
vn,z,17,4.002825523899223E-4
vn,y,24,5.651047798445962E-4
s,Tg,2,5.228758169934641E-4
c,ad,183,0.0071826673993249076
c,an,142,0.005573435905487087
Ng,nz,10,0.002216312056737589
t,nt,17,8.25643516270034E-4
t,ns,332,0.016124332200097135
t,nr,75,0.003642544924720738
f,an,13,7.569141193595342E-4
vn,d,1163,0.02738403578996939
vn,c,2145,0.05050623969861078
vn,b,134,0.003155168354132329
vn,a,284,0.006687073228161055
w,ad,1770,0.011200759373516849
nz,nr,3,8.123476848090983E-4
ns,Ng,69,0.002481032684908849
nz,ns,28,0.007581911724884917
vn,f,1111,0.026159642100306097
nz,nt,8,0.002166260492824262
vn,k,1,2.354603249352484E-5
vn,l,73,0.0017188603720273135
vn,i,63,0.001483400047092065
r,Ng,530,0.016406636948984647
vn,j,40,9.418412997409936E-4
f,ad,144,0.008384279475982533
nz,nz,20,0.005415651232060655
vn,p,315,0.007417000235460325
vn,m,177,0.004167647751353897
vn,n,15859,0.37341652931481045
vn,s,52,0.0012243936896632918
n,Dg,40,1.7005718172735584E-4
vn,t,42,9.889333647280433E-4
vn,q,2,4.709206498704968E-5
nz,nx,13,0.003520173300839426
vn,r,87,0.002048504826936661
v,h,13,7.061418041379909E-5
v,j,1869,0.010152146399491578
v,i,874,0.004747445667820031
v,l,1071,0.005817522094090679
v,k,11,5.97504603501377E-5
v,n,34355,0.18661155139354368
s,Vg,2,5.228758169934641E-4
b,nr,3,3.443921478590288E-4
v,m,10997,0.0597341647700422
v,p,6622,0.03596977713078289
v,o,6,3.2591160190984196E-5
v,r,7088,0.038501023905616
v,q,515,0.00279740791639281
v,t,1848,0.010038077338823134
v,s,791,0.004296601285178083
v,v,30483,0.16557938935029523
v,u,23968,0.13019082124291823
w,an,100,6.328112640404999E-4
p,Ag,3,7.514841812579845E-5
vn,Tg,2,4.709206498704968E-5
b,nt,9,0.0010331764435770865
b,ns,82,0.009413385374813454
v,a,6924,0.037610198860395766
t,nx,5,2.4283632831471587E-4
v,b,1735,0.009424277155226264
b,nx,6,6.887842957180576E-4
v,c,2090,0.011352587466526162
v,d,4948,0.026876843437498302
t,nz,25,0.0012141816415735794
n,Ag,38,1.6155432264098804E-4
b,nz,16,0.0018367581219148204
v,f,2438,0.013242874757603246
Ng,nt,53,0.01174645390070922
Bg,n,2,0.2857142857142857
Ng,nr,15,0.003324468085106383
Ng,ns,140,0.03102836879432624
Bg,w,2,0.2857142857142857
p,vn,878,0.02199343703815035
Bg,u,1,0.14285714285714285
v,y,813,0.0044161022058783585
v,z,161,8.745294651247426E-4
k,vd,1,0.0010787486515641855
v,w,29404,0.1597184123759499
p,vd,10,2.5049472708599485E-4
k,vn,2,0.002157497303128371
n,Bg,2,8.502859086367791E-6
h,j,5,0.10638297872340426
q,vd,5,2.0704791088657916E-4
h,n,27,0.574468085106383
h,m,2,0.0425531914893617
f,w,5993,0.3489374090247453
f,z,21,0.001222707423580786
f,y,20,0.0011644832605531296
f,s,20,0.0011644832605531296
f,t,16,9.315866084425036E-4
f,u,1928,0.11225618631732169
f,v,4189,0.24390101892285299
f,o,2,1.1644832605531295E-4
h,v,1,0.02127659574468085
f,p,419,0.024395924308588064
q,vn,782,0.03238229326266098
f,q,35,0.0020378457059679767
f,r,204,0.011877729257641922
f,k,1,5.8224163027656476E-5
f,l,80,0.004657933042212519
f,m,677,0.03941775836972344
f,n,1245,0.07248908296943231
vn,Ng,109,0.0025665175417942075
f,i,78,0.004541484716157205
f,j,32,0.0018631732168850072
q,c,126,0.005217607354341795
q,b,386,0.01598409872044391
q,a,1287,0.053294132262205474
o,w,18,0.2608695652173913
o,v,14,0.2028985507246377
o,u,18,0.2608695652173913
h,nz,1,0.02127659574468085
q,j,273,0.011304815934407221
q,i,104,0.004306596546440847
q,h,2,8.281916435463166E-5
q,f,1207,0.04998136568802021
o,o,2,0.028985507246376812
o,n,7,0.10144927536231885
q,d,605,0.025052797217276077
q,r,133,0.0055074744295830055
v,Bg,1,5.4318600318307E-6
o,m,4,0.057971014492753624
q,s,60,0.00248457493063895
h,nt,1,0.02127659574468085
q,p,349,0.014451944179883224
h,ns,1,0.02127659574468085
q,q,19,7.867820613690008E-4
q,n,7918,0.32788107167998676
q,l,139,0.0057559319226469004
q,m,702,0.029069526688475712
o,d,2,0.028985507246376812
q,z,62,0.0025673940949935813
o,e,1,0.014492753623188406
q,y,47,0.001946250362333844
q,v,2179,0.09023147956437119
o,a,2,0.028985507246376812
q,w,5878,0.24340552403826246
q,t,109,0.004513644457327426
q,u,1197,0.04956726986624705
m,vn,371,0.009032477966596874
nr,nr,15622,0.45373221028173105
nr,ns,116,0.0033691548068544874
nr,nt,9,2.61399941911124E-4
a,n,11000,0.3206997084548105
l,Vg,7,0.0011713520749665328
nr,nx,1,2.904443799012489E-5
a,l,125,0.0036443148688046646
a,m,904,0.026355685131195336
nr,nz,4,1.1617775196049956E-4
a,r,94,0.002740524781341108
m,vd,1,2.4346301796757073E-5
a,s,16,4.664723032069971E-4
a,p,291,0.008483965014577259
a,q,261,0.00760932944606414
a,v,942,0.027463556851311955
j,Vg,3,2.913752913752914E-4
a,w,6486,0.18909620991253645
a,t,45,0.0013119533527696794
a,u,9156,0.26693877551020406
a,z,36,0.0010495626822157435
a,y,359,0.010466472303206997
r,Tg,4,1.2382367508667657E-4
f,b,44,0.002561863173216885
f,a,182,0.010596797671033479
f,f,74,0.004308588064046579
f,d,1210,0.07045123726346433
f,c,133,0.007743813682678312
z,Ag,1,7.246376811594203E-4
d,nr,21,4.392754047609087E-4
d,ns,38,7.948793038530729E-4
d,nt,4,8.367150566874451E-5
d,nx,3,6.275362925155838E-5
v,Dg,19,1.032053406047833E-4
d,nz,3,6.275362925155838E-5
h,a,2,0.0425531914893617
h,b,2,0.0425531914893617
